                 * c:\users\lenovo\esim-workspace\test\test.cir
                 Transient Analysis  Sun Mar 16 18:08:40  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
89	1.000010e-05	-1.25043e-01	8.732736e-03	
90	1.000011e-05	-3.02136e-01	1.932976e-01	
91	1.000012e-05	-3.43098e-01	2.326850e-01	
92	1.000015e-05	-3.78334e-01	2.612793e-01	
93	1.000021e-05	-4.61989e-01	3.348565e-01	
94	1.000023e-05	-4.74997e-01	3.439357e-01	
95	1.000026e-05	-5.39785e-01	4.045705e-01	
96	1.000032e-05	-6.82794e-01	5.376879e-01	
97	1.000041e-05	-6.62273e-01	5.067479e-01	
98	1.000051e-05	-7.13824e-01	5.489130e-01	
99	1.000071e-05	-7.17983e-01	5.445810e-01	
100	1.000100e-05	-7.46923e-01	5.667928e-01	
101	1.000102e-05	-4.01571e-01	2.863911e-01	
102	1.000107e-05	-2.56754e-01	1.599219e-01	
103	1.000117e-05	-1.70484e-01	1.040582e-01	
104	1.000126e-05	-5.68523e-02	9.498727e-03	
105	1.000138e-05	-1.12796e-01	8.350709e-02	
106	1.000151e-05	1.451884e-02	-3.27964e-02	
107	1.000177e-05	-7.20427e-02	6.578401e-02	
108	1.000218e-05	4.955508e-02	-5.15924e-02	
109	1.000290e-05	-5.92721e-02	5.830605e-02	
110	1.000435e-05	5.330037e-02	-5.48594e-02	
111	1.000661e-05	-5.85336e-02	5.751947e-02	
112	1.000898e-05	5.348688e-02	-5.49988e-02	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	1.001131e-05	-5.94181e-02	5.842471e-02	
114	1.001340e-05	5.677768e-02	-5.80054e-02	
115	1.001540e-05	-5.90862e-02	5.799813e-02	
116	1.001731e-05	5.760424e-02	-5.79905e-02	
117	1.002113e-05	-5.95386e-02	5.798671e-02	
118	1.002878e-05	5.798690e-02	-5.79414e-02	
119	1.004324e-05	-5.94495e-02	5.798381e-02	
120	1.007217e-05	5.839384e-02	-5.79833e-02	
121	1.012259e-05	-5.91092e-02	5.798302e-02	
122	1.022344e-05	5.877687e-02	-5.79829e-02	
123	1.040281e-05	-5.88608e-02	5.798279e-02	
124	1.062676e-05	5.885906e-02	-5.79827e-02	
125	1.101246e-05	-5.88589e-02	5.798269e-02	
126	1.178385e-05	5.885887e-02	-5.79827e-02	
127	1.278385e-05	-5.88588e-02	5.798266e-02	
128	1.378385e-05	5.885882e-02	-5.79826e-02	
129	1.478385e-05	-5.88588e-02	5.798263e-02	
130	1.500100e-05	5.885875e-02	-5.79826e-02	
131	1.500110e-05	1.203291e-01	-1.09941e-01	
132	1.500111e-05	3.182965e-01	-1.02993e-01	
133	1.500113e-05	3.630030e-01	-1.04601e-01	
134	1.500117e-05	4.075302e-01	-1.12583e-01	
135	1.500125e-05	5.094907e-01	-1.24568e-01	
136	1.500127e-05	5.416630e-01	-1.29205e-01	
137	1.500131e-05	6.237218e-01	-1.34189e-01	
138	1.500139e-05	6.697151e-01	-1.45326e-01	
139	1.500150e-05	6.719771e-01	-1.55624e-01	
140	1.500173e-05	7.333571e-01	-1.69699e-01	
141	1.500200e-05	7.195859e-01	-1.75775e-01	
142	1.500202e-05	4.092686e-01	-1.12877e-01	
143	1.500206e-05	2.729076e-01	-9.83110e-02	
144	1.500215e-05	1.869205e-01	-7.37435e-02	
145	1.500223e-05	7.224223e-02	-5.62956e-02	
146	1.500233e-05	1.483722e-01	-4.01849e-02	
147	1.500245e-05	-8.60993e-03	-2.73458e-02	
148	1.500267e-05	1.008939e-01	-1.25122e-02	
149	1.500297e-05	-6.03438e-02	-4.48137e-03	
150	1.500350e-05	7.797622e-02	-5.94153e-04	
151	1.500442e-05	-7.20319e-02	-5.63446e-04	
152	1.500596e-05	7.510421e-02	-4.28947e-04	
153	1.500806e-05	-7.27328e-02	-5.91440e-04	
154	1.501111e-05	7.488787e-02	-4.14831e-04	
155	1.501721e-05	-7.28404e-02	-5.91368e-04	
156	1.502942e-05	7.465989e-02	-3.03516e-04	
157	1.503302e-05	-7.38203e-02	-5.34301e-04	
158	1.503540e-05	7.473261e-02	-3.80675e-04	
159	1.503772e-05	-7.39502e-02	-3.75200e-04	
160	1.504236e-05	7.480704e-02	-4.59209e-04	
161	1.505164e-05	-7.40499e-02	-2.83551e-04	
162	1.507019e-05	7.476612e-02	-4.19313e-04	
163	1.510729e-05	-7.41729e-02	-1.73766e-04	
164	1.518150e-05	7.463068e-02	-2.84129e-04	
165	1.532991e-05	-7.43531e-02	6.618526e-06	
166	1.558054e-05	7.446876e-02	-1.22282e-04	
167	1.594969e-05	-7.44429e-02	9.643181e-05	
168	1.645330e-05	7.444474e-02	-9.82897e-05	
169	1.735906e-05	-7.44448e-02	9.844009e-05	
170	1.835906e-05	7.444490e-02	-9.84600e-05	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	1.935906e-05	-7.44449e-02	9.853159e-05	
172	2.000000e-05	7.444493e-02	-9.85024e-05	
173	2.000010e-05	-1.25052e-01	8.742249e-03	
174	2.000011e-05	-3.02126e-01	1.932876e-01	
175	2.000012e-05	-3.43093e-01	2.326801e-01	
176	2.000015e-05	-3.78327e-01	2.612729e-01	
177	2.000021e-05	-4.61985e-01	3.348533e-01	
178	2.000023e-05	-4.74990e-01	3.439287e-01	
179	2.000026e-05	-5.39766e-01	4.045515e-01	
180	2.000032e-05	-6.82787e-01	5.376818e-01	
181	2.000041e-05	-6.62280e-01	5.067566e-01	
182	2.000051e-05	-7.13804e-01	5.488950e-01	
183	2.000071e-05	-7.17995e-01	5.445943e-01	
184	2.000100e-05	-7.46908e-01	5.667776e-01	
185	2.000102e-05	-4.01554e-01	2.863758e-01	
186	2.000107e-05	-2.56738e-01	1.599107e-01	
187	2.000117e-05	-1.70434e-01	1.040166e-01	
188	2.000126e-05	-5.68375e-02	9.491102e-03	
189	2.000138e-05	-1.12804e-01	8.351849e-02	
190	2.000151e-05	1.454787e-02	-3.28228e-02	
191	2.000177e-05	-7.20661e-02	6.580872e-02	
192	2.000218e-05	4.957751e-02	-5.16174e-02	
193	2.000290e-05	-5.93005e-02	5.833478e-02	
194	2.000434e-05	5.332720e-02	-5.48863e-02	
195	2.000661e-05	-5.85608e-02	5.754670e-02	
196	2.000898e-05	5.351386e-02	-5.50259e-02	
197	2.001131e-05	-5.94686e-02	5.847587e-02	
198	2.001340e-05	5.685984e-02	-5.80879e-02	
199	2.001541e-05	-5.91676e-02	5.808063e-02	
200	2.001732e-05	5.768581e-02	-5.80730e-02	
201	2.002115e-05	-5.96194e-02	5.806924e-02	
202	2.002882e-05	5.806846e-02	-5.80241e-02	
203	2.004330e-05	-5.95300e-02	5.806634e-02	
204	2.007227e-05	5.847538e-02	-5.80658e-02	
205	2.012274e-05	-5.91898e-02	5.806555e-02	
206	2.022368e-05	5.885813e-02	-5.80654e-02	
207	2.040321e-05	-5.89418e-02	5.806533e-02	
208	2.062731e-05	5.894008e-02	-5.80653e-02	
209	2.101355e-05	-5.89399e-02	5.806523e-02	
210	2.178604e-05	5.893990e-02	-5.80652e-02	
211	2.278604e-05	-5.89399e-02	5.806519e-02	
212	2.378604e-05	5.893986e-02	-5.80652e-02	
213	2.478604e-05	-5.89398e-02	5.806516e-02	
214	2.500100e-05	5.893978e-02	-5.80651e-02	
215	2.500110e-05	1.203298e-01	-1.09941e-01	
216	2.500111e-05	3.182959e-01	-1.02993e-01	
217	2.500113e-05	3.630029e-01	-1.04601e-01	
218	2.500117e-05	4.075298e-01	-1.12583e-01	
219	2.500125e-05	5.094904e-01	-1.24568e-01	
220	2.500127e-05	5.416625e-01	-1.29205e-01	
221	2.500131e-05	6.237215e-01	-1.34189e-01	
222	2.500139e-05	6.697154e-01	-1.45326e-01	
223	2.500150e-05	6.719767e-01	-1.55624e-01	
224	2.500173e-05	7.333571e-01	-1.69699e-01	
225	2.500200e-05	7.195857e-01	-1.75775e-01	
226	2.500202e-05	4.092675e-01	-1.12877e-01	
227	2.500206e-05	2.729066e-01	-9.83107e-02	
228	2.500215e-05	1.869176e-01	-7.37430e-02	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	2.500223e-05	7.224140e-02	-5.62950e-02	
230	2.500233e-05	1.483719e-01	-4.01846e-02	
231	2.500245e-05	-8.61151e-03	-2.73455e-02	
232	2.500267e-05	1.008952e-01	-1.25123e-02	
233	2.500297e-05	-6.03445e-02	-4.48155e-03	
234	2.500350e-05	7.797745e-02	-5.94204e-04	
235	2.500442e-05	-7.20329e-02	-5.63455e-04	
236	2.500596e-05	7.510527e-02	-4.28931e-04	
237	2.500806e-05	-7.27339e-02	-5.91459e-04	
238	2.501111e-05	7.488891e-02	-4.14811e-04	
239	2.501721e-05	-7.28414e-02	-5.91389e-04	
240	2.502942e-05	7.466097e-02	-3.03492e-04	
241	2.503302e-05	-7.38214e-02	-5.34332e-04	
242	2.503540e-05	7.473368e-02	-3.80638e-04	
243	2.503772e-05	-7.39513e-02	-3.75234e-04	
244	2.504236e-05	7.480810e-02	-4.59162e-04	
245	2.505164e-05	-7.40510e-02	-2.83580e-04	
246	2.507020e-05	7.476716e-02	-4.19253e-04	
247	2.510731e-05	-7.41740e-02	-1.73782e-04	
248	2.518153e-05	7.463171e-02	-2.84052e-04	
249	2.532998e-05	-7.43542e-02	6.611230e-06	
250	2.558061e-05	7.446982e-02	-1.22230e-04	
251	2.594980e-05	-7.44440e-02	9.639191e-05	
252	2.645348e-05	7.444580e-02	-9.82478e-05	
253	2.735941e-05	-7.44458e-02	9.839813e-05	
254	2.835941e-05	7.444597e-02	-9.84180e-05	
255	2.935941e-05	-7.44460e-02	9.848964e-05	
256	3.000000e-05	7.444599e-02	-9.84604e-05	
257	3.000010e-05	-1.25052e-01	8.742246e-03	
258	3.000011e-05	-3.02126e-01	1.932876e-01	
259	3.000012e-05	-3.43093e-01	2.326800e-01	
260	3.000015e-05	-3.78327e-01	2.612729e-01	
261	3.000021e-05	-4.61985e-01	3.348533e-01	
262	3.000023e-05	-4.74990e-01	3.439286e-01	
263	3.000026e-05	-5.39766e-01	4.045514e-01	
264	3.000032e-05	-6.82787e-01	5.376817e-01	
265	3.000041e-05	-6.62280e-01	5.067567e-01	
266	3.000051e-05	-7.13803e-01	5.488948e-01	
267	3.000071e-05	-7.17995e-01	5.445944e-01	
268	3.000100e-05	-7.46908e-01	5.667775e-01	
269	3.000102e-05	-4.01554e-01	2.863757e-01	
270	3.000107e-05	-2.56738e-01	1.599107e-01	
271	3.000117e-05	-1.70433e-01	1.040163e-01	
272	3.000126e-05	-5.68374e-02	9.491052e-03	
273	3.000138e-05	-1.12804e-01	8.351856e-02	
274	3.000151e-05	1.454805e-02	-3.28230e-02	
275	3.000177e-05	-7.20662e-02	6.580888e-02	
276	3.000218e-05	4.957765e-02	-5.16176e-02	
277	3.000290e-05	-5.93007e-02	5.833496e-02	
278	3.000434e-05	5.332737e-02	-5.48865e-02	
279	3.000661e-05	-5.85609e-02	5.754687e-02	
280	3.000898e-05	5.351403e-02	-5.50260e-02	
281	3.001131e-05	-5.94689e-02	5.847620e-02	
282	3.001340e-05	5.686037e-02	-5.80884e-02	
283	3.001541e-05	-5.91682e-02	5.808116e-02	
284	3.001732e-05	5.768633e-02	-5.80736e-02	
285	3.002115e-05	-5.96199e-02	5.806977e-02	
286	3.002882e-05	5.806898e-02	-5.80246e-02	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	3.004330e-05	-5.95306e-02	5.806687e-02	
288	3.007227e-05	5.847590e-02	-5.80664e-02	
289	3.012274e-05	-5.91903e-02	5.806608e-02	
290	3.022369e-05	5.885865e-02	-5.80659e-02	
291	3.040321e-05	-5.89423e-02	5.806586e-02	
292	3.062731e-05	5.894060e-02	-5.80658e-02	
293	3.101356e-05	-5.89405e-02	5.806576e-02	
294	3.178605e-05	5.894042e-02	-5.80657e-02	
295	3.278605e-05	-5.89404e-02	5.806572e-02	
296	3.378605e-05	5.894038e-02	-5.80657e-02	
297	3.478605e-05	-5.89404e-02	5.806569e-02	
298	3.500100e-05	5.894030e-02	-5.80656e-02	
299	3.500110e-05	1.203298e-01	-1.09941e-01	
300	3.500111e-05	3.182959e-01	-1.02993e-01	
301	3.500113e-05	3.630029e-01	-1.04601e-01	
302	3.500117e-05	4.075298e-01	-1.12583e-01	
303	3.500125e-05	5.094904e-01	-1.24568e-01	
304	3.500127e-05	5.416625e-01	-1.29205e-01	
305	3.500131e-05	6.237215e-01	-1.34189e-01	
306	3.500139e-05	6.697154e-01	-1.45326e-01	
307	3.500150e-05	6.719767e-01	-1.55624e-01	
308	3.500173e-05	7.333571e-01	-1.69699e-01	
309	3.500200e-05	7.195857e-01	-1.75775e-01	
310	3.500202e-05	4.092675e-01	-1.12877e-01	
311	3.500206e-05	2.729066e-01	-9.83107e-02	
312	3.500215e-05	1.869176e-01	-7.37430e-02	
313	3.500223e-05	7.224139e-02	-5.62950e-02	
314	3.500233e-05	1.483719e-01	-4.01846e-02	
315	3.500245e-05	-8.61152e-03	-2.73455e-02	
316	3.500267e-05	1.008952e-01	-1.25123e-02	
317	3.500297e-05	-6.03445e-02	-4.48155e-03	
318	3.500350e-05	7.797745e-02	-5.94204e-04	
319	3.500442e-05	-7.20329e-02	-5.63455e-04	
320	3.500596e-05	7.510527e-02	-4.28931e-04	
321	3.500806e-05	-7.27339e-02	-5.91459e-04	
322	3.501111e-05	7.488891e-02	-4.14811e-04	
323	3.501721e-05	-7.28414e-02	-5.91389e-04	
324	3.502942e-05	7.466098e-02	-3.03491e-04	
325	3.503302e-05	-7.38214e-02	-5.34332e-04	
326	3.503540e-05	7.473369e-02	-3.80638e-04	
327	3.503772e-05	-7.39513e-02	-3.75234e-04	
328	3.504236e-05	7.480810e-02	-4.59162e-04	
329	3.505164e-05	-7.40510e-02	-2.83581e-04	
330	3.507020e-05	7.476717e-02	-4.19253e-04	
331	3.510731e-05	-7.41740e-02	-1.73782e-04	
332	3.518153e-05	7.463171e-02	-2.84052e-04	
333	3.532998e-05	-7.43542e-02	6.611181e-06	
334	3.558062e-05	7.446982e-02	-1.22230e-04	
335	3.594981e-05	-7.44440e-02	9.639167e-05	
336	3.645348e-05	7.444581e-02	-9.82476e-05	
337	3.735941e-05	-7.44458e-02	9.839788e-05	
338	3.835941e-05	7.444597e-02	-9.84177e-05	
339	3.935941e-05	-7.44460e-02	9.848939e-05	
340	4.000000e-05	7.444600e-02	-9.84601e-05	
341	4.000010e-05	-1.25052e-01	8.742246e-03	
342	4.000011e-05	-3.02126e-01	1.932876e-01	
343	4.000012e-05	-3.43093e-01	2.326800e-01	
344	4.000015e-05	-3.78327e-01	2.612729e-01	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
345	4.000021e-05	-4.61985e-01	3.348533e-01	
346	4.000023e-05	-4.74990e-01	3.439286e-01	
347	4.000026e-05	-5.39766e-01	4.045514e-01	
348	4.000032e-05	-6.82787e-01	5.376817e-01	
349	4.000041e-05	-6.62280e-01	5.067567e-01	
350	4.000051e-05	-7.13803e-01	5.488948e-01	
351	4.000071e-05	-7.17995e-01	5.445944e-01	
352	4.000100e-05	-7.46908e-01	5.667775e-01	
353	4.000102e-05	-4.01554e-01	2.863757e-01	
354	4.000107e-05	-2.56738e-01	1.599107e-01	
355	4.000117e-05	-1.70433e-01	1.040163e-01	
356	4.000126e-05	-5.68374e-02	9.491052e-03	
357	4.000138e-05	-1.12804e-01	8.351856e-02	
358	4.000151e-05	1.454805e-02	-3.28230e-02	
359	4.000177e-05	-7.20662e-02	6.580888e-02	
360	4.000218e-05	4.957765e-02	-5.16176e-02	
361	4.000290e-05	-5.93007e-02	5.833497e-02	
362	4.000434e-05	5.332737e-02	-5.48865e-02	
363	4.000661e-05	-5.85609e-02	5.754688e-02	
364	4.000898e-05	5.351403e-02	-5.50260e-02	
365	4.001131e-05	-5.94689e-02	5.847620e-02	
366	4.001340e-05	5.686037e-02	-5.80884e-02	
367	4.001541e-05	-5.91682e-02	5.808116e-02	
368	4.001732e-05	5.768634e-02	-5.80736e-02	
369	4.002115e-05	-5.96199e-02	5.806977e-02	
370	4.002882e-05	5.806899e-02	-5.80246e-02	
371	4.004330e-05	-5.95306e-02	5.806687e-02	
372	4.007227e-05	5.847591e-02	-5.80664e-02	
373	4.012274e-05	-5.91903e-02	5.806609e-02	
374	4.022369e-05	5.885866e-02	-5.80659e-02	
375	4.040321e-05	-5.89423e-02	5.806586e-02	
376	4.062731e-05	5.894060e-02	-5.80658e-02	
377	4.101356e-05	-5.89405e-02	5.806576e-02	
378	4.178605e-05	5.894043e-02	-5.80657e-02	
379	4.278605e-05	-5.89404e-02	5.806573e-02	
380	4.378605e-05	5.894038e-02	-5.80657e-02	
381	4.478605e-05	-5.89404e-02	5.806570e-02	
382	4.500100e-05	5.894031e-02	-5.80656e-02	
383	4.500110e-05	1.203298e-01	-1.09941e-01	
384	4.500111e-05	3.182959e-01	-1.02993e-01	
385	4.500113e-05	3.630029e-01	-1.04601e-01	
386	4.500117e-05	4.075298e-01	-1.12583e-01	
387	4.500125e-05	5.094904e-01	-1.24568e-01	
388	4.500127e-05	5.416625e-01	-1.29205e-01	
389	4.500131e-05	6.237215e-01	-1.34189e-01	
390	4.500139e-05	6.697154e-01	-1.45326e-01	
391	4.500150e-05	6.719767e-01	-1.55624e-01	
392	4.500173e-05	7.333571e-01	-1.69699e-01	
393	4.500200e-05	7.195857e-01	-1.75775e-01	
394	4.500202e-05	4.092675e-01	-1.12877e-01	
395	4.500206e-05	2.729066e-01	-9.83107e-02	
396	4.500215e-05	1.869176e-01	-7.37430e-02	
397	4.500223e-05	7.224139e-02	-5.62950e-02	
398	4.500233e-05	1.483719e-01	-4.01846e-02	
399	4.500245e-05	-8.61152e-03	-2.73455e-02	
400	4.500267e-05	1.008952e-01	-1.25123e-02	
401	4.500297e-05	-6.03445e-02	-4.48155e-03	
402	4.500350e-05	7.797745e-02	-5.94204e-04	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
403	4.500442e-05	-7.20329e-02	-5.63455e-04	
404	4.500596e-05	7.510527e-02	-4.28931e-04	
405	4.500806e-05	-7.27339e-02	-5.91459e-04	
406	4.501111e-05	7.488891e-02	-4.14811e-04	
407	4.501721e-05	-7.28414e-02	-5.91389e-04	
408	4.502942e-05	7.466098e-02	-3.03491e-04	
409	4.503302e-05	-7.38214e-02	-5.34332e-04	
410	4.503540e-05	7.473369e-02	-3.80638e-04	
411	4.503772e-05	-7.39513e-02	-3.75234e-04	
412	4.504236e-05	7.480810e-02	-4.59162e-04	
413	4.505164e-05	-7.40510e-02	-2.83581e-04	
414	4.507020e-05	7.476717e-02	-4.19253e-04	
415	4.510731e-05	-7.41740e-02	-1.73782e-04	
416	4.518153e-05	7.463171e-02	-2.84052e-04	
417	4.532998e-05	-7.43542e-02	6.611181e-06	
418	4.558062e-05	7.446982e-02	-1.22230e-04	
419	4.594981e-05	-7.44440e-02	9.639167e-05	
420	4.645348e-05	7.444581e-02	-9.82476e-05	
421	4.735941e-05	-7.44458e-02	9.839788e-05	
422	4.835941e-05	7.444597e-02	-9.84177e-05	
423	4.935941e-05	-7.44460e-02	9.848939e-05	
424	5.000000e-05	7.444600e-02	-9.84601e-05	
