             * c:\users\lenovo\esim-workspace\and_gate\and_gate.cir
             Transient Analysis  Sat Mar 01 19:14:34  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	-1.63155e-11	
1	5.000000e-11	-2.35533e-02	-4.75028e-02	4.247650e-02	
2	8.587560e-11	-2.58095e-02	-4.92936e-02	4.415173e-02	
3	1.576268e-10	-2.90271e-02	-5.15112e-02	4.570354e-02	
4	2.445634e-10	-3.23279e-02	-5.53504e-02	4.864042e-02	
5	3.238268e-10	-3.15307e-02	-5.78653e-02	4.751893e-02	
6	4.165624e-10	-2.93718e-02	-6.55850e-02	4.843583e-02	
7	5.303610e-10	-2.32517e-02	-7.42183e-02	4.606712e-02	
8	7.333373e-10	-1.64482e-02	-9.06880e-02	4.849853e-02	
9	1.139290e-09	-6.17220e-02	-1.53484e-01	1.691710e-01	
10	1.551686e-09	-4.27877e-02	-1.36620e-01	1.382423e-01	
11	2.063043e-09	-6.85845e-02	-1.61876e-01	1.927118e-01	
12	2.638897e-09	-4.42033e-02	-1.37748e-01	1.424830e-01	
13	3.335269e-09	-6.87289e-02	-1.61526e-01	1.924787e-01	
14	4.441786e-09	-5.18452e-02	-1.35122e-01	1.456564e-01	
15	5.000000e-09	-1.16460e-01	-1.44667e-01	2.117384e-01	
16	5.030484e-09	-6.02830e-02	-7.37249e-02	9.873450e-02	
17	5.091453e-09	-3.64706e-02	-3.89953e-02	4.956177e-02	
18	5.213390e-09	-3.52140e-02	-2.29800e-02	4.393582e-02	
19	5.374154e-09	-3.44558e-02	-1.35664e-02	4.226260e-02	
20	5.554999e-09	-2.96559e-02	-6.03783e-03	3.458002e-02	
21	5.844711e-09	-2.52884e-02	-3.62425e-03	3.014238e-02	
22	6.224149e-09	-1.78738e-02	-1.04485e-03	2.025091e-02	
23	6.915897e-09	-1.16607e-02	-2.21330e-03	1.404746e-02	
24	7.841121e-09	-5.35688e-03	-6.19950e-04	5.390688e-03	
25	8.899358e-09	-4.25707e-03	-1.77012e-03	4.961157e-03	
26	9.893791e-09	-2.03898e-03	-1.46622e-04	1.019663e-03	
27	1.106131e-08	-2.78998e-03	-1.39522e-03	2.828757e-03	
28	1.241911e-08	-1.26299e-03	1.779351e-04	-2.66908e-04	
29	1.405942e-08	-2.37154e-03	-1.11879e-03	2.015084e-03	
30	1.685062e-08	-9.87756e-04	4.109416e-04	-8.46956e-04	
31	2.243302e-08	-2.12781e-03	-9.14125e-04	1.547223e-03	
32	3.359781e-08	-7.54464e-04	5.699334e-04	-1.17401e-03	
33	4.495100e-08	-1.90521e-03	-8.20576e-04	1.380605e-03	
34	5.563077e-08	-1.20370e-03	1.185556e-03	-1.45831e-03	
35	6.673282e-08	-2.06303e-03	-7.59337e-04	1.587402e-03	
36	8.084700e-08	-1.15912e-03	8.585068e-04	-9.11222e-04	
37	1.022724e-07	-1.70381e-03	-9.38113e-04	1.695160e-03	
38	1.335110e-07	-4.18092e-04	7.024098e-04	-1.20384e-03	
39	1.840090e-07	-9.11576e-04	-1.12444e-03	1.431909e-03	
40	2.596171e-07	7.596343e-05	6.320695e-04	-1.29475e-03	
41	2.883946e-07	-3.59278e-04	-7.39337e-04	1.054537e-03	
42	3.154015e-07	1.981094e-04	6.773856e-04	-9.38640e-04	
43	3.158172e-07	-2.22662e-04	-3.55397e-05	-5.81813e-04	
44	3.159211e-07	-1.85611e-04	-1.72784e-05	-7.88855e-04	
45	3.161290e-07	-1.29938e-04	-1.11637e-05	-1.27826e-03	
46	3.161809e-07	-1.21296e-04	-1.40939e-05	-1.42018e-03	
47	3.162848e-07	-9.70613e-05	-5.09679e-06	-2.48674e-03	
48	3.163108e-07	-1.09741e-04	-1.84592e-05	-3.15416e-03	
49	3.163173e-07	-1.11492e-04	-1.97042e-05	-3.51950e-03	
50	3.163303e-07	-1.16473e-04	-2.27820e-05	-4.48535e-03	
51	3.163563e-07	-1.47720e-04	-3.75435e-05	-1.00265e-02	
52	3.163598e-07	-1.59461e-04	-4.24931e-05	-1.21319e-02	
53	3.163667e-07	-1.97395e-04	-5.80428e-05	-1.88652e-02	
54	3.163684e-07	-2.13011e-04	-6.43399e-05	-2.16109e-02	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	3.163719e-07	-2.57474e-04	-8.20587e-05	-2.96768e-02	
56	3.163789e-07	-5.51791e-04	-1.96776e-04	-8.30390e-02	
57	3.163806e-07	-8.10486e-04	-2.96380e-04	-1.32379e-01	
58	3.163841e-07	-1.22840e-02	-4.52804e-03	-2.43752e+00	
59	3.163875e-07	4.907472e-03	2.427440e-03	2.093604e+00	
60	3.163913e-07	-1.98962e-03	-1.59221e-03	-1.87555e+00	
61	3.163952e-07	2.670790e-04	6.436915e-04	1.737384e+00	
62	3.164023e-07	2.514748e-04	-4.93163e-04	-1.61889e+00	
63	3.164036e-07	-7.32169e-04	-4.51926e-04	-1.46615e-01	
64	3.164063e-07	1.608401e-04	1.092322e-04	1.485823e-01	
65	3.164115e-07	-1.74452e-04	-1.97813e-04	-1.21085e-01	
66	3.164221e-07	8.221594e-06	4.814556e-05	1.362113e-01	
67	3.164432e-07	-1.17800e-04	-1.24804e-04	-1.17811e-01	
68	3.164700e-07	-2.65042e-05	6.637743e-05	1.296458e-01	
69	3.165078e-07	-7.52295e-05	-7.50188e-05	-1.14598e-01	
70	3.165835e-07	-4.31068e-05	7.306528e-05	1.245491e-01	
71	3.166555e-07	8.020997e-03	7.319628e-03	6.893800e-02	
72	3.167108e-07	-7.57433e-03	-6.71581e-03	-7.51467e-02	
73	3.167631e-07	6.637362e-03	5.904419e-03	8.072048e-02	
74	3.168272e-07	-6.25811e-03	-5.45068e-03	-8.55845e-02	
75	3.169554e-07	5.721053e-03	5.004167e-03	8.746989e-02	
76	3.170936e-07	-5.67233e-03	-4.87539e-03	-8.97612e-02	
77	3.173350e-07	5.276863e-03	4.575638e-03	9.056006e-02	
78	3.176682e-07	-5.39659e-03	-4.60291e-03	-9.16621e-02	
79	3.181618e-07	5.091646e-03	4.396211e-03	9.186553e-02	
80	3.189480e-07	-5.27163e-03	-4.48133e-03	-9.25093e-02	
81	3.201427e-07	5.030794e-03	4.336342e-03	9.237594e-02	
82	3.221314e-07	-5.21629e-03	-4.42886e-03	-9.28435e-02	
83	3.258522e-07	5.015579e-03	4.334155e-03	8.935996e-02	
84	3.328302e-07	-5.08990e-03	-4.33257e-03	-8.73798e-02	
85	3.448034e-07	4.946941e-03	4.266672e-03	8.693970e-02	
86	3.473660e-07	-5.56742e-05	-1.93013e-05	-3.12891e-04	
87	3.480066e-07	-5.66724e-05	-1.99170e-05	-5.06428e-04	
88	3.492879e-07	-5.86642e-05	-2.08596e-05	-8.48987e-04	
89	3.495019e-07	-6.01935e-05	-2.14521e-05	-1.06316e-03	
90	3.495554e-07	-6.20065e-05	-2.21894e-05	-1.33256e-03	
91	3.496624e-07	-6.79352e-05	-2.46905e-05	-2.19909e-03	
92	3.496892e-07	-7.10130e-05	-2.59867e-05	-2.65181e-03	
93	3.496959e-07	-7.29087e-05	-2.67129e-05	-2.95290e-03	
94	3.497092e-07	-7.78942e-05	-2.86279e-05	-3.72783e-03	
95	3.497360e-07	-1.03753e-04	-3.86226e-05	-7.77269e-03	
